timestamp,metric,value,num_threads,test_case,run_name,tags
1503721154000,jmeter.latency.p90,52.6666666667,4,hdfsappend,debug-2017-08-25-21-19-14,{}
1503721249000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-08-25-21-20-49,{}
1503807459000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-08-26-21-17-39,{}
1503807555000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-08-26-21-19-15,{}
1503807650000,jmeter.latency.p90,53.6666666667,16,hdfsappend,debug-2017-08-26-21-20-50,{}
1503893903000,jmeter.latency.p90,51.3333333333,1,hdfsappend,debug-2017-08-27-21-18-23,{}
1503893999000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-08-27-21-19-58,{}
1503894094000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-08-27-21-21-34,{}
1503980261000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-08-28-21-17-41,{}
1503980356000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-08-28-21-19-16,{}
1503980452000,jmeter.latency.p90,55.6666666667,16,hdfsappend,debug-2017-08-28-21-20-52,{}
1504066620000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-08-29-21-17-00,{}
1504066716000,jmeter.latency.p90,58.0,4,hdfsappend,debug-2017-08-29-21-18-36,{}
1504066811000,jmeter.latency.p90,53.6666666667,16,hdfsappend,debug-2017-08-29-21-20-11,{}
1504153063000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-08-30-21-17-43,{}
1504153158000,jmeter.latency.p90,50.0,4,hdfsappend,debug-2017-08-30-21-19-18,{}
1504153253000,jmeter.latency.p90,59.9666666667,16,hdfsappend,debug-2017-08-30-21-20-53,{}
1504239463000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-08-31-21-17-42,{}
1504239558000,jmeter.latency.p90,52.6666666667,4,hdfsappend,debug-2017-08-31-21-19-18,{}
1504239653000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-08-31-21-20-53,{}
1504325903000,jmeter.latency.p90,50.3333333333,1,hdfsappend,debug-2017-09-01-21-18-23,{}
1504325998000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-09-01-21-19-58,{}
1504326093000,jmeter.latency.p90,53.3333333333,16,hdfsappend,debug-2017-09-01-21-21-33,{}
1504412224000,jmeter.latency.p90,55.6666666667,1,hdfsappend,debug-2017-09-02-21-17-04,{}
1504412320000,jmeter.latency.p90,53.0,4,hdfsappend,debug-2017-09-02-21-18-40,{}
1504412415000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-09-02-21-20-15,{}
1504498702000,jmeter.latency.p90,52.8,1,hdfsappend,debug-2017-09-03-21-18-22,{}
1504498797000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-09-03-21-19-57,{}
1504498893000,jmeter.latency.p90,61.2666666667,16,hdfsappend,debug-2017-09-03-21-21-32,{}
1504585063000,jmeter.latency.p90,56.6666666667,1,hdfsappend,debug-2017-09-04-21-17-43,{}
1504585158000,jmeter.latency.p90,52.6666666667,4,hdfsappend,debug-2017-09-04-21-19-18,{}
1504585254000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-09-04-21-20-54,{}
1504671470000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-09-05-21-17-50,{}
1504671565000,jmeter.latency.p90,53.3333333333,4,hdfsappend,debug-2017-09-05-21-19-25,{}
1504671661000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-09-05-21-21-01,{}
1504757772000,jmeter.latency.p90,52.6666666667,1,hdfsappend,debug-2017-09-06-21-16-12,{}
1504757868000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-09-06-21-17-48,{}
1504757963000,jmeter.latency.p90,53.0,16,hdfsappend,debug-2017-09-06-21-19-23,{}
1504844262000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-09-07-21-17-42,{}
1504844358000,jmeter.latency.p90,58.0,4,hdfsappend,debug-2017-09-07-21-19-18,{}
1504844453000,jmeter.latency.p90,57.0,16,hdfsappend,debug-2017-09-07-21-20-53,{}
1504930705000,jmeter.latency.p90,52.6666666667,1,hdfsappend,debug-2017-09-08-21-18-25,{}
1504930800000,jmeter.latency.p90,56.0,4,hdfsappend,debug-2017-09-08-21-20-00,{}
